objectid,zone_class,zoning_des,zoning_lab,loaddate,st_areashape,st_perimetershape
712,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,279475.574347676,2638.27889279809
713,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,5228796.55382453,10692.6348274089
714,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,2762386.73801742,9513.0751358643
715,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,291153.140351683,3224.54578639089
716,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,23180.6499781694,624.24446802121
717,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,1355781.50094765,8245.1097257908
718,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,9501871.80983003,23608.0609909843
719,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,693695.985582417,3466.43338320559
720,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,76779.3437340708,1135.73936439734
721,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,1844456.61330433,5712.98720536758
722,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,6.15536826542191,18.2380417602603
723,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,372769.681876205,3406.09378105427
724,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,325898.978059749,3895.11728841737
725,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,78334.7683859518,1119.87417919045
726,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,20333.6778063323,634.727204320608
727,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,916.439530296829,124.108580028668
728,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,29756.2895614559,811.680045351107
729,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,115419.921612757,2199.5611669961
730,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,55192.579956842,1029.63787760656
731,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,90063.7786731954,1354.18725017043
732,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,70047.2329621093,2042.75278837298
733,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,101315.560078126,1366.03948470022
734,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,22276.5367761172,645.546417302441
735,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,109697.101633632,1430.42031811538
736,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,95442.2179739045,1726.87783382189
737,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,276868.894874932,3439.8521229501
738,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,219764.89302735,2929.58959406345
739,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,43225.3514796566,1791.0531054433
740,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,18107.6317198689,576.022415570551
741,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,67464.7149398419,1465.42260873278
742,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,1596.81905836896,218.708646296337
743,I-2,I-2 Intensive Industrial District,I-2,2023/09/15 00:00:00+00,95747.0485715216,1418.96581938619
744,I-3,I-3 Waterfront Industrial District,I-3,2023/09/15 00:00:00+00,29603.4215184945,1824.2544220618
745,I-3,I-3 Waterfront Industrial District,I-3,2023/09/15 00:00:00+00,838295.825430991,5042.03361028597
746,I-3,I-3 Waterfront Industrial District,I-3,2023/09/15 00:00:00+00,450036.828731901,6193.32056195156
747,I-3,I-3 Waterfront Industrial District,I-3,2023/09/15 00:00:00+00,10057.1576213477,422.672876951987
748,I-3,I-3 Waterfront Industrial District,I-3,2023/09/15 00:00:00+00,667236.23972792,5891.05137205404
749,I-3,I-3 Waterfront Industrial District,I-3,2023/09/15 00:00:00+00,1557331.95108931,9883.01177336645
750,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,23080.6930068364,634.558968246245
751,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,204512.781200842,2351.48410389119
752,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,179855.347372691,1954.94743920702
753,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,7445.72377266442,377.621948029143
754,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,14944.5248539789,513.813734423659
755,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,178560.785349455,2832.43515389472
756,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,145003.375032552,1897.02305972668
757,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,236274.565116206,2958.35143443602
758,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,25548.4661507505,797.621412726533
759,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,0.0541584875609082,41.9641918986067
760,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,0.0320071632676129,22.1920973840989
761,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,7755.63113347275,354.193582258376
762,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,2880.17036517781,225.637601917791
763,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,43742.1668600819,1031.66400759826
764,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,156472.550090362,1942.39791279805
765,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,175577.776904656,1696.87825108308
766,IMX-1,IMX-1 Industrial Mixed Use District,IMX-1,2023/09/15 00:00:00+00,490822.396008916,5316.16284252532
767,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,38.4878619236806,30.4490346454665
768,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,2735.29270718098,314.750056785242
769,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,964.944557402818,175.257644415005
770,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,178.586266889428,74.5861491055018
771,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,710.687466688477,137.4799935375
772,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,13520.6165878473,609.363891178876
773,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,262623.934557977,10571.7675167128
774,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,712942.128554635,10314.8823304729
775,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,9899.59573222536,494.853351998604
776,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,506.539657562398,162.107637505264
777,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,116.941322030875,45.8070529120507
778,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,18310.9113351346,817.59548729165
779,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,147.646959629405,52.7610188553605
780,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,3587.0626265255,395.142057466715
781,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,21481.1676703402,751.567263236386
782,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,56658.4610071308,2637.15714165316
783,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,38683.7492947723,949.09349748564
784,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,132541.376891393,2561.96694812974
785,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,274034.208329538,1979.20084382015
786,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,26107.5561618398,1027.94843798836
787,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,13441.2596025699,466.492898193587
788,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,48165.7155749211,2397.98243900729
789,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,382053.348417497,2905.08452448451
790,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,1669075.96371311,11049.4290217588
791,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,572.028343012392,98.7941726245031
792,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,10867.8965574991,429.726089266007
793,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,4128.9256149795,334.447238752957
794,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,2754.17542240746,237.875558472453
795,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,2.12696539484735,12.0524586766128
796,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,231871.24105002,2935.5879664036
797,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,2041354.51774923,16299.1372617364
798,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,347.907445896364,166.299918523503
799,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,758.991634970901,112.872128762637
800,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,719.557321820895,107.604951517201
801,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,455.339932834212,87.7798645776076
802,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,54.5038838128174,56.8490958886243
803,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,483857.090142464,10368.5746448588
804,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,464.035820607883,106.793789618956
805,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,2.37383262206158,13.7284449136984
806,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,259.073645922427,86.8479822822458
807,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,19.5158638661358,19.8443007619451
808,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,1718.56775362799,172.7239502966
809,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,933963.972203455,6215.74681861969
810,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,47400.9331143969,841.446486237682
811,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,62.7871179844282,47.6714833548989
812,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,13133.5500259007,504.489458654471
813,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,78.6331019183378,45.4313160228835
814,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,1285.30024398985,177.581042114353
815,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,1465.07463146365,363.098586899701
816,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,426.29673725191,95.4948173501508
817,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,41.4336290238238,80.6880053030176
818,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,12068.2384187671,422.680184150782
819,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,1348.53122881637,316.240308364954
820,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,11.6674898690464,21.04904229146
821,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,2.11255309925312,10.4816754991028
822,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,17.0844833725369,27.9742811745946
823,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,917.896047513267,157.612456602592
824,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,7.58222198640144,22.6020583587563
825,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,32.6430779191399,42.2023991770894
826,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,18.6153587942541,26.3937996399071
827,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,119533.761487163,3028.45040367174
828,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,445177.517934694,3373.65800854637
829,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,357621.595745195,2467.22346832192
830,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,67793.4690438408,1303.58858274705
831,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,4581.729911645,250.87389018629
832,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,18827.2577704147,746.450861439076
833,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,156192.635622794,1531.69796945592
834,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,2706.55619160339,202.531619530187
835,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,11887.1077810554,823.236984592421
836,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,1254478.5450641,9518.89464449023
837,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,241.076434180249,83.7641520066539
838,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,36359.2283883429,856.23963164534
839,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,1427901.80808809,17349.5601332067
840,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,192708.812782647,5454.77057890156
841,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,19169.6297737241,544.285344391682
842,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,20386.5962606719,836.650536828024
843,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,541490.742054977,3289.25927288039
844,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,5562.67272516232,1289.07228207594
845,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,5267.37395623897,1572.21687657824
846,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,10862.6587341274,1335.85657636704
847,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,82.3620693270331,66.1820968238869
848,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,124922682.731779,126362.54714899
849,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,166133.166663851,3040.16342289472
850,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,476579.33630391,4291.0229918298
851,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,667.667616536928,128.972689683105
852,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,471.449463637005,87.1045772637521
853,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,80250.8654078132,2102.42900009986
854,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,756.06739136549,373.446203208409
855,P-1,P-1 Restricted Preservation District,P-1,2023/09/15 00:00:00+00,471082.680487853,10966.2769576332
856,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2708.86820799535,236.002120406848
857,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1839.42122277576,186.425519334074
858,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,18052.8360079919,531.752968372597
859,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,35545.5093720898,782.364234757369
860,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,55946.4814954952,964.028486913004
861,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,4427.54656946675,296.349878310119
862,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16683.5556554384,547.878768335261
863,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,40176.8863190577,923.976972210442
864,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,625316.932608979,6121.77880449309
865,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,1413.53323928799,161.61871270166
866,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,9357.44374772489,506.212580410406
867,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,16650.5068389039,656.726005017342
868,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,13056.6968683453,496.61999468462
869,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,23644.7130291788,1071.78392081216
870,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,8723.07349119361,375.610961417209
871,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,2753.56126574932,229.863856645652
872,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,15302.0220867747,665.144506457107
873,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,9717.03947801586,397.079658746247
874,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,5300.382494001,286.602827955977
875,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,18450.7601015363,563.83271003311
876,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,368.700313228577,83.0352008192698
877,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,602.688264867138,116.520455437399
878,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,308.585978758132,76.386626664265
879,P-2,P-2 General Preservation District,P-2,2023/09/15 00:00:00+00,7807.57489736637,530.383289508479
